,Score Prédit,Vrai Score
990,5.956063094624426,5.0
991,5.474669511871582,6.0
992,5.721175527316973,6.0
993,5.818328690848773,6.0
994,5.599508286117384,6.0
995,5.198739694074192,5.0
996,4.367749107258334,4.0
997,5.378809998312931,5.0
998,5.287870482149458,5.0
999,5.847396271078537,7.0
1000,5.544655609313679,4.0
1001,6.146403492498962,6.0
1002,5.5176570334563735,5.0
1003,4.501244727175475,5.0
1004,5.657891126052505,6.0
1005,4.976414112087042,5.0
1006,5.154475542946869,5.0
1007,5.168853235992515,5.0
1008,4.876889263324074,5.0
1009,6.064688733138155,6.0
1010,5.347442239062843,5.0
1011,5.162961882261527,5.0
1012,5.832120953404569,5.0
1013,5.2898979701638495,6.0
1014,5.555754281896043,6.0
1015,6.232915058949914,6.0
1016,5.740297440377844,6.0
1017,5.977177579369027,7.0
1018,6.052595166077111,5.0
1019,5.591791082668578,6.0
1020,5.357415226068042,6.0
1021,6.569044534610612,7.0
1022,5.238974376373406,5.0
1023,6.81508999637299,7.0
1024,5.290986555703398,5.0
1025,6.208031779560628,7.0
1026,6.039066927607848,3.0
1027,5.433136230224193,5.0
1028,5.2959123881179835,6.0
1029,6.992100525141666,6.0
1030,6.384947857206498,6.0
1031,5.970909290675593,5.0
1032,6.275886638354791,6.0
1033,5.204804848009587,5.0
1034,5.4909104321396285,6.0
1035,6.81508999637299,7.0
1036,5.99715602457124,6.0
1037,6.680004244404927,6.0
1038,4.567639520514454,5.0
1039,5.45321142792227,5.0
1040,4.5478611901689305,4.0
1041,5.772884398644749,6.0
1042,6.486717310202948,7.0
1043,6.251186856430905,6.0
1044,6.1621872020033095,6.0
1045,5.502837252219223,6.0
1046,5.0824466441123946,5.0
1047,5.413957607604516,5.0
1048,7.029153026072208,7.0
1049,6.51251069143143,7.0
1050,6.38728882448703,6.0
1051,5.3310487352653695,4.0
1052,5.1402999352376355,5.0
1053,5.459747930596734,5.0
1054,4.953652212523707,5.0
1055,5.824862523355023,6.0
1056,5.293748074428606,5.0
1057,6.04836851201452,6.0
1058,5.8530181486520405,6.0
1059,5.3500070443191134,6.0
1060,5.592459537870468,6.0
1061,5.485025945256268,5.0
1062,5.82668883970419,6.0
1063,5.606859389555041,5.0
1064,6.337778731985566,7.0
1065,6.457414533669009,6.0
1066,5.088917865438702,5.0
1067,5.774078331191959,6.0
1068,5.275381363862209,5.0
1069,5.77879000287021,4.0
1070,5.708622990271749,6.0
1071,5.47314613295282,6.0
1072,5.511948144374685,6.0
1073,5.742219856737734,6.0
1074,5.28962050990566,5.0
1075,6.503996200209485,6.0
1076,5.297416925841219,5.0
1077,5.424773284440221,6.0
1078,5.789108278384617,5.0
1079,5.165431404771198,5.0
1080,6.129222520504868,5.0
1081,5.170873156917537,5.0
1082,5.15177869267103,5.0
1083,6.238388765304535,7.0
1084,7.401301460663973,7.0
1085,6.677702742440147,6.0
1086,5.711049268355225,6.0
1087,6.331487346230233,8.0
1088,5.773058369569867,7.0
1089,5.0118890657756765,6.0
1090,5.785965588449983,6.0
1091,6.552696945295224,7.0
1092,6.325821603863034,6.0
1093,5.832120953404569,5.0
1094,5.951237381371726,5.0
1095,5.909812895758279,6.0
1096,6.094681744581919,7.0
1097,5.308755499663732,5.0
1098,6.036925804786506,6.0
1099,5.848982574689444,6.0
1100,5.700843821795047,6.0
1101,7.224468195566999,7.0
1102,5.897294505506579,6.0
1103,5.868459185861127,6.0
1104,6.094746549540901,6.0
1105,5.186489404149995,5.0
1106,6.639143862880701,7.0
1107,5.803119966707811,6.0
1108,0.10594561719663625,6.0
1109,6.373352643264411,8.0
1110,5.932890637072575,6.0
1111,6.81508999637299,7.0
1112,5.155461902841694,5.0
1113,6.799582828742814,7.0
1114,6.329199083167168,5.0
1115,6.463857836758223,7.0
1116,6.0153067337046195,6.0
1117,5.379140099627762,5.0
1118,5.318846832248937,5.0
1119,5.639428423524919,5.0
1120,5.350044118869107,6.0
1121,6.779107692405887,7.0
1122,5.662433726682764,5.0
1123,5.476468133031062,6.0
1124,7.0703334300521306,7.0
1125,5.9052594010726125,5.0
1126,6.3569738465918135,7.0
1127,6.7758028387738705,6.0
1128,6.539178154674431,6.0
1129,6.683023133046618,7.0
1130,6.571296425669971,6.0
1131,6.83228179699168,6.0
1132,5.318539082250368,6.0
1133,5.863090497696589,6.0
1134,5.1468271302937865,6.0
1135,6.004362101007558,7.0
1136,5.307603780710281,5.0
1137,5.4116126171714996,5.0
1138,5.3482923796862565,5.0
1139,6.212507675596271,6.0
1140,6.1186213579059086,6.0
1141,6.030772367877091,6.0
1142,6.994166105101186,6.0
1143,6.7789025859298135,7.0
1144,5.378041014168957,6.0
1145,6.566540625182341,6.0
1146,7.0816192564290645,7.0
1147,5.454585011324525,6.0
1148,6.539178154674431,6.0
1149,5.676320938368974,6.0
1150,6.053421230401966,7.0
1151,5.430795071634634,5.0
1152,6.12097103311072,5.0
1153,6.154639043715065,6.0
1154,6.1707761889904305,5.0
1155,6.391673374347818,7.0
1156,5.575086262682362,5.0
1157,5.946333987920582,6.0
1158,6.54456722650832,7.0
1159,6.69468910580261,7.0
1160,5.897494267493357,6.0
1161,6.667647010637495,7.0
1162,6.456842987741339,6.0
1163,6.0662536660783815,6.0
1164,5.665854584884755,5.0
1165,5.427059133912451,5.0
1166,5.940908840054931,5.0
1167,6.1774317155906715,5.0
1168,5.9963877781514725,5.0
1169,6.73496277228972,7.0
1170,6.032807729524677,6.0
1171,6.072253129190187,6.0
1172,4.5585430660702,5.0
1173,6.673621174036612,7.0
1174,5.330345436019286,5.0
1175,5.784531791744087,6.0
1176,7.001976294372838,8.0
1177,6.137273554877538,7.0
1178,5.54972446078267,6.0
1179,4.2963736378672195,3.0
1180,5.669033814862246,6.0
1181,4.857386543508937,5.0
1182,7.100369222287725,6.0
1183,6.434685880439076,7.0
1184,6.424969014064459,6.0
1185,5.994213496966324,6.0
1186,5.0380862038807095,5.0
1187,6.374443514667803,7.0
1188,5.609869388310699,7.0
1189,6.284534275059741,6.0
1190,5.45139059727407,6.0
1191,6.04836851201452,6.0
1192,5.566784393768614,5.0
1193,5.939403180606405,6.0
1194,6.7642290609770725,6.0
1195,5.452135300915188,5.0
1196,6.502430206765069,7.0
1197,6.221339047570382,7.0
1198,5.053669507298366,5.0
1199,6.312269644864557,6.0
1200,6.516148148834986,6.0
1201,5.651507348095663,5.0
1202,6.81508999637299,7.0
1203,5.1533847822826715,5.0
1204,5.3523877999462,6.0
1205,6.548593338286167,7.0
1206,5.605019506449054,7.0
1207,5.410491909144923,5.0
1208,5.717125763566969,6.0
1209,6.056040083115022,7.0
1210,4.087481391886882,4.0
1211,6.081265155578734,6.0
1212,6.1624426263178975,6.0
1213,6.638203179755919,6.0
1214,5.134648042982477,6.0
1215,6.456669537822393,7.0
1216,5.988781811978697,6.0
1217,5.592515803709375,5.0
1218,6.329373463793672,7.0
1219,6.6970193943103595,7.0
1220,6.203134540744259,6.0
1221,5.686094107217343,6.0
1222,5.89463913322254,5.0
1223,5.964701223518205,6.0
1224,7.077203949009345,7.0
1225,6.136795761696476,7.0
1226,4.958379094527913,5.0
1227,5.336859939571127,6.0
1228,6.070419349617055,6.0
1229,6.058327318723514,7.0
1230,6.765967498698728,8.0
1231,5.589374066776827,5.0
1232,5.026484857190354,5.0
1233,5.6488437860440115,6.0
1234,6.31033116144539,7.0
1235,5.992359836720084,6.0
1236,5.197867978213907,6.0
1237,6.676483886477001,6.0
1238,5.335043379961917,5.0
1239,5.738825265894377,6.0
1240,6.663173273142661,7.0
1241,5.743877277198948,6.0
1242,5.564295009949262,6.0
1243,6.687347035913888,6.0
1244,5.6423101826498225,6.0
1245,5.976639590498905,6.0
1246,5.016285834582732,6.0
1247,6.476673712644725,6.0
1248,6.858548267712649,7.0
1249,6.0599716643400825,6.0
1250,7.081506223526276,8.0
1251,5.820951337481574,6.0
1252,5.9696746622780665,6.0
1253,5.877034344219055,6.0
1254,5.357853563981223,6.0
1255,5.562783421293091,6.0
1256,5.351129832091715,6.0
1257,6.673553777578945,7.0
1258,6.325269926854389,6.0
1259,6.2294297138793695,6.0
1260,5.700328942481434,6.0
1261,6.084462221191927,6.0
1262,6.4075323874589,6.0
1263,6.793978543254838,6.0
1264,5.3885321999972575,4.0
1265,5.93597644702416,6.0
1266,5.664435275794489,6.0
1267,6.037149375945916,6.0
1268,6.391673374347818,7.0
1269,6.476135769697976,6.0
1270,6.349018017971389,6.0
1271,5.891731468206956,6.0
1272,7.1465482786487655,7.0
1273,6.940673603288587,6.0
1274,6.532432257967685,7.0
1275,5.3842136753829095,6.0
1276,6.5888641522196565,7.0
1277,5.375979765992838,6.0
1278,5.380196204027584,5.0
1279,6.916761328513644,7.0
1280,5.919957465906464,6.0
1281,6.281488046782613,5.0
1282,5.441178577705045,6.0
1283,5.009261254652074,5.0
1284,4.687708876456696,4.0
1285,6.297768529029952,6.0
1286,6.178101478486951,6.0
1287,4.608245008679347,5.0
1288,5.230108634495934,5.0
1289,5.629540791382567,6.0
1290,7.070731082359487,7.0
1291,5.54510590064865,5.0
1292,5.532313563244827,6.0
1293,5.625799623973762,6.0
1294,6.140757352583421,7.0
1295,5.273277711651133,5.0
1296,4.816047525981901,5.0
1297,7.0843565453477595,6.0
1298,6.564034510242038,6.0
1299,5.341697010517237,6.0
1300,5.902824272327649,7.0
1301,6.646446550899213,7.0
1302,5.39521976059649,5.0
1303,6.048581275313438,5.0
1304,5.197310555546778,5.0
1305,6.314961144279266,6.0
1306,5.1567549280096046,5.0
1307,6.383039809511558,6.0
1308,6.545888746387419,6.0
1309,6.5887273060030225,7.0
1310,5.2908329939690475,6.0
1311,6.864347880363937,7.0
1312,5.364449700661055,5.0
1313,6.332747911059471,6.0
1314,5.815706608032883,5.0
1315,6.398183922575299,6.0
1316,6.955746796790294,7.0
1317,5.432988454842302,5.0
1318,5.565531648132492,6.0
1319,5.803474170129448,6.0
1320,5.337025270710569,5.0
1321,4.87698521655193,6.0
1322,5.550650911237028,6.0
1323,5.958073325960584,6.0
1324,5.025804411923247,5.0
1325,5.237986707847426,5.0
1326,5.824862523355023,6.0
1327,6.6756046236121165,7.0
1328,6.795975398166263,6.0
1329,5.869304737112998,6.0
1330,5.9963877781514725,5.0
1331,7.369239155326426,7.0
1332,4.434580085980826,4.0
1333,5.716046468436275,6.0
1334,5.834410029071222,6.0
1335,6.234276857673109,7.0
1336,5.174385948700831,4.0
1337,6.3125003338849695,7.0
1338,6.475958831439925,7.0
1339,5.819303225295812,6.0
1340,5.442878686367976,6.0
1341,6.32526622528809,8.0
1342,6.18713886500251,5.0
1343,6.221489424481689,6.0
1344,5.821642518201742,6.0
1345,5.469527206314723,6.0
1346,5.3778211447051945,5.0
1347,6.110122751526774,7.0
1348,6.000974891286944,5.0
1349,4.990487323897639,5.0
1350,6.377017439224687,6.0
1351,5.783826207141317,7.0
1352,5.540702563797481,5.0
1353,5.753910293131412,6.0
1354,6.191365824157032,6.0
1355,6.023913474825719,6.0
1356,7.050848095179958,6.0
1357,5.81720774248754,5.0
1358,5.387068657448879,5.0
1359,6.279146210859949,6.0
1360,6.601587959850633,7.0
1361,7.525635014245154,7.0
1362,5.4116126171714996,5.0
1363,6.758393847592004,8.0
1364,5.618488179853728,6.0
1365,5.447199621143909,5.0
1366,5.567413490871445,5.0
1367,5.009254029104568,5.0
1368,5.428263105478379,5.0
1369,5.2079906495018236,5.0
1370,6.088600121734316,6.0
1371,5.18163576778295,5.0
1372,5.332239453794671,5.0
1373,5.619456306816772,5.0
1374,5.522527464155132,5.0
1375,5.417702627506969,5.0
1376,5.98948623580219,6.0
1377,6.110402273660384,6.0
1378,3.957804371577936,5.0
1379,5.025804411923247,5.0
1380,6.189746355755574,6.0
1381,5.914998441325963,6.0
1382,5.096626242984712,5.0
1383,6.043166721752755,6.0
1384,5.387084158045582,5.0
1385,5.870115512854852,5.0
1386,5.465628485677826,5.0
1387,5.968844553027623,6.0
1388,7.077203949009345,7.0
1389,5.295696778089649,5.0
1390,5.116239923932994,6.0
1391,5.498202517874006,5.0
1392,5.676111292302664,5.0
1393,5.480115483180356,5.0
1394,5.5252392933577426,5.0
1395,6.668375774296379,6.0
1396,6.127817496345415,6.0
1397,6.413580127376349,6.0
1398,5.651681089225974,6.0
1399,4.6949056792304305,5.0
1400,5.454942768015201,5.0
1401,5.493773314791042,5.0
1402,5.7992862009945725,7.0
1403,6.186264665468059,7.0
1404,6.302268942380778,6.0
1405,5.7710194045587855,6.0
1406,5.933242976223653,6.0
1407,5.020793778015502,5.0
1408,5.090018078545938,5.0
1409,5.97372227624561,6.0
1410,4.857120160627062,5.0
1411,6.267334985950924,6.0
1412,5.5509639445322705,5.0
1413,5.824631148050685,5.0
1414,6.797042637100674,7.0
1415,7.164532374193158,7.0
1416,5.601479441659762,5.0
1417,6.445209083119494,6.0
1418,5.223681970843472,5.0
1419,6.669674581490142,7.0
1420,4.843828530788699,5.0
1421,6.059642784083451,7.0
1422,6.059037256677641,7.0
1423,5.866541495476326,6.0
1424,6.039215115540173,5.0
1425,5.829693473759448,7.0
1426,6.327710235333996,6.0
1427,5.515342574583116,5.0
1428,5.72608557227386,6.0
1429,5.616431412839461,4.0
1430,6.850014700169254,6.0
1431,5.5694762185363516,6.0
1432,5.839367029443963,7.0
1433,5.137979126119262,6.0
1434,6.034350523731121,4.0
1435,5.853573316419215,6.0
1436,5.137260114621654,5.0
1437,5.485763515431472,6.0
1438,6.554250963255441,6.0
1439,6.336987724791186,8.0
1440,4.91255766877407,5.0
1441,5.7374505424776885,5.0
1442,5.352110375090604,6.0
1443,5.981714650816571,6.0
1444,5.550264156715457,6.0
1445,6.35430921090304,6.0
1446,5.08085996721843,5.0
1447,6.471324878666394,6.0
1448,6.15692016566021,6.0
1449,5.323956188723457,5.0
1450,5.992556379030702,7.0
1451,5.796394550486809,5.0
1452,5.26949724740598,5.0
1453,6.452187630949993,8.0
1454,5.241736076807626,5.0
1455,7.863669667667068,8.0
1456,6.753101868055296,6.0
1457,5.891834711876442,6.0
1458,6.777109721762855,6.0
1459,4.982341653705191,6.0
1460,5.215474941393694,6.0
1461,6.7486402998603126,7.0
1462,4.696790286258732,4.0
1463,5.434703701815806,5.0
1464,5.9288811359122064,5.0
1465,6.676119359796644,6.0
1466,6.468004300084374,6.0
1467,6.165030419423061,6.0
1468,5.424574788822667,5.0
1469,5.684482127656338,6.0
